id,parent_id,suburb_4th,suburb_3rd,suburb_2nd,suburb_1st,city_id,city_name,majorlocal,majorloc_1,NZdep_mean,NZdep_quant_mean
8963,0,Peacocke,NA,NA,NA,100030,Hamilton,100030,Hamilton,956.6460282481725,4.458664680216172
8962,0,Wade Heads,NA,NA,NA,100091,Whangaparaoa,100091,Whangaparaoa,906.2493681213384,1.704231311624256
8965,0,Pukawa Bay,NA,NA,NA,0,NA,100114,Turangi,945,4
8974,0,Kuku,NA,NA,NA,0,NA,1000058,Kuku,997.0563124381881,6.539174442914831
8975,0,Dillons Point,NA,NA,NA,0,NA,1000059,Dillons Point,905.3476953193269,2.020580038914205
8976,0,Hillpark,NA,NA,NA,100004,Auckland,100004,Auckland,1008.1258603015195,6.45032076566234
8977,0,Mangatuna,NA,NA,NA,0,NA,1000060,Mangatuna,1070.4323718416263,8.118371715549534
8978,0,Matangi,NA,NA,NA,0,NA,100030,Hamilton,919.1619470728673,2.5806166748879082
8979,0,Bainesse,NA,NA,NA,0,NA,100077,Palmerston North,970.5309731038394,4.850535987303652
8980,0,Kekerengu,NA,NA,NA,0,NA,100040,Kaikoura,956.5132919488539,4.7665012979529955
178,0,Bunnythorpe,NA,NA,NA,0,NA,100077,Palmerston North,934.4261778569837,3.4058730822219037
225,0,Churton Park,NA,NA,NA,100132,Wellington,100132,Wellington,896.5192014445958,1.78495644386708
354,0,Eureka,NA,NA,NA,0,NA,100030,Hamilton,935.0310236149487,3.3241242297599913
358,0,Eyrewell,NA,NA,NA,0,NA,102911,West Eyreton,917.3428163244405,2.3770523975753637
440,0,Glenside,NA,NA,NA,100132,Wellington,100132,Wellington,895.1946006267839,2.070625670676567
490,0,Halswell,NA,NA,NA,100012,Christchurch,100012,Christchurch,922.8458714547681,2.8583569927900285
540,0,Hillcrest,NA,NA,NA,100030,Hamilton,100030,Hamilton,1031.553423157775,7.237056543526589
569,0,Hornby,NA,NA,NA,100012,Christchurch,100012,Christchurch,1018.7994042973286,6.902631303584021
612,0,Islington,NA,NA,NA,100006,Blenheim,100006,Blenheim,992.863183116177,6.1129468263255236
673,0,Kelvin Grove,NA,NA,NA,100077,Palmerston North,100077,Palmerston North,944.0654288875787,3.6848952225070244
845,0,Manurewa East,NA,NA,NA,100004,Auckland,100004,Auckland,1151.9201167431002,9.423519765270639
962,0,Morison Bush,NA,NA,NA,0,NA,100029,Greytown,938.6083015089546,3.5019388048450137
1019,0,Newstead,NA,NA,NA,0,NA,100030,Hamilton,927.1671414554983,3.0484199593896433
1311,0,Pukemoremore,NA,NA,NA,0,NA,100030,Hamilton,952.3678803410519,4.315832359856257
1363,0,Rangiotu,NA,NA,NA,0,NA,100077,Palmerston North,970.7594041446588,5.032696751993256
1407,0,Riverlands,NA,NA,NA,0,NA,103624,Riverlands,922.4330818124365,3.1370708373038454
1408,0,Riverlea,NA,NA,NA,100030,Hamilton,100030,Hamilton,960.0234265842279,4.604989267006531
1634,0,Te Miro,NA,NA,NA,0,NA,100010,Cambridge,913.3746254717993,2.263936294511941
1694,0,Tararua Forest Park,NA,NA,NA,0,NA,100796,Tararua Forest Park,955.0662218420316,4.24083931478611
1919,0,Whakarongo,NA,NA,NA,100077,Palmerston North,100077,Palmerston North,956.0994011316913,4.370318852921221
8842,0,New Windsor,NA,NA,NA,100004,Auckland,100004,Auckland,1006.9922617270304,6.590143822924288
1943,0,Wigram,NA,NA,NA,100012,Christchurch,100012,Christchurch,946.8559800404021,3.838263126771484
1956,0,Wiri,NA,NA,NA,100004,Auckland,100004,Auckland,1275.7899749112155,9.734624671757123
2038,0,Foxton,NA,NA,NA,100023,Foxton,100023,Foxton,1105.6927563351285,8.801728240718655
2046,0,Cambridge,NA,NA,NA,100010,Cambridge,100010,Cambridge,944.1850089573593,3.8331752406588278
2162,0,Glen Oroua,NA,NA,NA,0,NA,101314,Glen Oroua,959.6656572437028,4.815171436623363
2293,0,Manakau,NA,NA,NA,0,NA,101049,Manakau,957.4484719864502,4.4666117727344155
2353,0,Lincoln,NA,NA,NA,100049,Lincoln,100049,Lincoln,912.9414848909455,2.53298868220802
2384,0,Tamahere,NA,NA,NA,0,NA,100030,Hamilton,887.8613011528531,1.6675247870333645
2623,0,Tangoio,NA,NA,NA,0,NA,100063,Napier,1018.1511331527653,7.309199229480636
2627,0,Tutira,NA,NA,NA,0,NA,100063,Napier,990.0639760063326,6.107885714181143
2645,0,Tolaga Bay,NA,NA,NA,0,NA,101096,Tolaga Bay,1178.338820782315,9.563548886890947
2647,0,Tokomaru Bay,NA,NA,NA,0,NA,101097,Tokomaru Bay,1181.6303209475407,9.667899509237234
8798,0,Blenheim,NA,NA,NA,100006,Blenheim,100006,Blenheim,1016.2739568673383,6.653560405449175
8872,0,Tauwhare,NA,NA,NA,100030,Hamilton,100030,Hamilton,946.5879621503768,3.785438194731575
8892,0,Anaura Bay,NA,NA,NA,0,NA,101097,Tokomaru Bay,1099.1681193049571,8.946121156028152
8899,0,Raukumara,NA,NA,NA,0,NA,100197,Ruatoria,1120.8796107393068,8.96055904229839
8901,0,Tauwhareparae,NA,NA,NA,0,NA,101096,Tolaga Bay,1013.9631713300204,7.2063236313341985
8904,0,Waimata,NA,NA,NA,0,NA,1000039,Waimata,981.1898578452422,5.623532835549573
300,0,Double Cove,NA,NA,NA,0,NA,200003,Marlborough Sounds,956,5
301,0,Douglas,NA,NA,NA,0,NA,100097,Stratford,1009.6288966832358,7.000020818796965
302,0,Dovedale,NA,NA,NA,0,NA,100128,Wakefield,951.042820118963,4.542241035876643
421,0,Glen Eden,NA,NA,NA,100004,Auckland,100004,Auckland,1025.5336324923392,6.751851874915464
309,0,Dunback,NA,NA,NA,0,NA,100160,Palmerston,962.0002570346533,4.407877974949577
310,0,Dunearn,NA,NA,NA,0,NA,100139,Winton,1035.4500694169044,7.849597878607185
311,0,Dunedin Central,NA,NA,NA,100018,Dunedin,100018,Dunedin,1059.2916532384984,8.033072472945193
422,0,Glen Massey,NA,NA,NA,0,NA,100377,Glen Massey,1033.2617988492148,7.133278372012901
423,0,Glenavy,NA,NA,NA,0,NA,100120,Waimate,1009.3473566572017,6.725954645380736
424,0,Glenbervie,NA,NA,NA,0,NA,100137,Whangarei,947.5417518691346,3.4377827155692926
425,0,Glenbrook,NA,NA,NA,0,NA,100395,Glenbrook,945.2302786931508,3.7817268803577084
426,0,Glencoe,NA,NA,NA,0,NA,100038,Invercargill,1014,7.000000000000001
1661,0,Teviotdale,NA,NA,NA,0,NA,103074,Waipara,945.2010570080714,3.6424704243434864
1748,0,Upokongaro,NA,NA,NA,0,NA,100992,Upokongaro,1004.7910022628844,6.499974010464636
1749,0,Upper Charlton,NA,NA,NA,0,NA,100027,Gore,970.529941071741,5.094446903643583
2314,0,Inland Road,NA,NA,NA,0,NA,100040,Kaikoura,961.2518695655879,4.863883837627039
2315,0,Kawarau Gorge,NA,NA,NA,0,NA,100014,Cromwell,909.0698518997942,2.136810969534333
2316,0,Kelvin Heights,NA,NA,NA,100085,Queenstown,100085,Queenstown,902.8993944253797,1.7835264247811005
2317,0,Kokatahi,NA,NA,NA,0,NA,102877,Kokatahi,995.9096773223333,6.337907985467637
2318,0,Kurow,NA,NA,NA,100202,Kurow,100202,Kurow,996.9952780075034,6.146918080917947
2319,0,Lake Pearson,NA,NA,NA,0,NA,103183,Arthur's Pass,971,5
4007,0,Admiral Hill,NA,NA,NA,0,NA,103663,Gladstone,945.3662796733165,3.941616406089232
2376,0,Pukehamoamoa,NA,NA,NA,0,NA,100032,Hastings,922.7060517318107,2.9141401935056477
2377,0,Putauaki,NA,NA,NA,0,NA,100045,Kawerau,1062.7106491586292,7.118129458549223
2378,0,Queenstown,NA,NA,NA,100085,Queenstown,100085,Queenstown,961.7929429971325,4.711298858980149
2379,0,Roxburgh East,NA,NA,NA,0,NA,100168,Roxburgh,964.9270529319951,4.784379442328151
2380,0,Ruawaro,NA,NA,NA,0,NA,100036,Huntly,999.6691371850601,6.124856160182336
2381,0,Santoft,NA,NA,NA,0,NA,100009,Bulls,988.9160165721382,6.009188633680961
2382,0,Stag And Spey,NA,NA,NA,0,NA,100040,Kaikoura,969.2317738258282,5.316132767266581
2383,0,Stirling,NA,NA,NA,104080,Stirling,104080,Stirling,968.2712545944064,5.410167341962523
2385,0,Tarras,NA,NA,NA,0,NA,100014,Cromwell,913.6458448933295,2.0001630419679364
2386,0,Te Poi,NA,NA,NA,0,NA,100057,Matamata,993.6097458364567,6.197831501100296
2388,0,The Neck,NA,NA,NA,0,NA,100129,Wanaka,918,2
2389,0,Tihoi,NA,NA,NA,0,NA,100103,Taupo,1019.5331576844261,6.999996281948192
2390,0,Titirangi,NA,NA,NA,100004,Auckland,100004,Auckland,921.2032154366518,2.7305849051655926
2391,0,Tokaanu,NA,NA,NA,0,NA,100114,Turangi,1070.3737501642327,8.580451476552598
2392,0,Waiho,NA,NA,NA,0,NA,103526,Franz Josef Glacier,1024.2928667473036,7.357268661897898
2393,0,Waiotapu,NA,NA,NA,0,NA,101237,Reporoa,967.8184273068308,4.676459979304743
2394,0,Waitahora,NA,NA,NA,0,NA,100015,Dannevirke,959.0786095087818,4.628218596296955
2396,0,Whakamaru,NA,NA,NA,0,NA,100052,Mangakino,1011.934545803982,6.7040273208298355
2397,0,Whalers Gate,NA,NA,NA,100065,New Plymouth,100065,New Plymouth,948.1845584198379,3.5778332238957002
2399,0,Whanganui National Park,NA,NA,NA,0,NA,101419,Whanganui National Park,998.7021473023176,6.194504704602822
2400,0,Waverley,NA,NA,NA,100164,Waverley,100164,Waverley,1090.5723453133826,8.167870247577643
2401,0,Ward,NA,NA,NA,0,NA,104084,Ward,961.4004238586771,4.800050463260007
2402,0,Waiwhare,NA,NA,NA,0,NA,100032,Hastings,956.5712123531234,4.59979743567567
2403,0,Waiohau,NA,NA,NA,0,NA,100135,Whakatane,1407.9096334847336,9.999194904065423
2404,0,Waihopai Valley,NA,NA,NA,0,NA,103207,Waihopai Valley,928.0728121781012,3.244535314339054
2405,0,Waihaha,NA,NA,NA,0,NA,100114,Turangi,1027.4563026328078,7.190162241580469
2406,0,Waiatarua,NA,NA,NA,100004,Auckland,100004,Auckland,921.0424781668895,2.842762383981869
2408,0,Tauranga Taupo,NA,NA,NA,0,NA,100114,Turangi,1035.8778473868824,6.728350476752587
2409,0,Tapapa,NA,NA,NA,0,NA,100175,Tirau,980.3273091825126,5.750140948209172
2410,0,Tangimoana,NA,NA,NA,100217,Tangimoana,100217,Tangimoana,1003.0560768960885,6.119953157851521
2411,0,Rotoroa,NA,NA,NA,0,NA,103212,St Arnaud,969.4807909502023,5.034342210728726
2413,0,Rainbow,NA,NA,NA,0,NA,103212,St Arnaud,996.8500360916534,5.954610371206727
2422,0,Motukarara,NA,NA,NA,0,NA,103226,Tai Tapu,935.1209571605369,3.7028991973227536
2423,0,Mount Nicholas,NA,NA,NA,0,NA,100105,Te Anau,927.9999931635812,3
2424,0,Nevis,NA,NA,NA,0,NA,100014,Cromwell,891.7436647504812,1.4573357033450056
2433,0,Shingle Creek,NA,NA,NA,0,NA,100168,Roxburgh,1012.5715321706388,6.978907036281011
2434,0,Southbridge,NA,NA,NA,100179,Southbridge,100179,Southbridge,957.7069993270511,4.417230345791715
2435,0,Springfield,NA,NA,NA,0,NA,103795,Springfield,955.7932942906996,4.623174478065762
2436,0,Te Anau,NA,NA,NA,100105,Te Anau,100105,Te Anau,928.8081043318091,3.13661515093518
2438,0,Tongariro National Park,NA,NA,NA,0,NA,101431,Tongariro National Park,1035.62312730536,6.687311389475768
2439,0,Totara Flat,NA,NA,NA,0,NA,103211,Ahaura,990.9864219894829,6.332873048007803
2440,0,Whirinaki Forest Park,NA,NA,NA,0,NA,101432,Whirinaki Forest Park,1260.5058804982298,9.74611178481312
2442,0,Wairakei,NA,NA,NA,100103,Taupo,100103,Taupo,1008.5749795427686,5.668399725429467
2443,0,Turangi,NA,NA,NA,100114,Turangi,100114,Turangi,1109.7380751859887,8.56820430413494
2444,0,Tikitere,NA,NA,NA,100093,Rotorua,100093,Rotorua,952.4132179853292,4.095236799688135
4008,0,Lake Sumner Forest Park,NA,NA,NA,0,NA,103288,Lake Sumner Forest Park,918.000891152431,2.00005824541725
4009,0,Island Hills,NA,NA,NA,0,NA,100031,Hanmer Springs,910.4671661508108,2
6545,0,Kerikeri,NA,NA,NA,100046,Kerikeri,100046,Kerikeri,978.440315402473,5.1240086818810795
4014,0,Awarua Wetlands,NA,NA,NA,0,NA,100038,Invercargill,962.9573089761114,4.99691038208282
4015,0,Ohaeawai,NA,NA,NA,0,NA,100039,Kaikohe,1069.4001354062846,7.7843640829559115
4016,0,Okaihau,NA,NA,NA,0,NA,103592,Okaihau,1054.5053791160462,7.506229515459401
4017,0,Kaikohe,NA,NA,NA,100039,Kaikohe,100039,Kaikohe,1271.5534785284437,9.816482872463968
4018,0,South Head,NA,NA,NA,0,NA,102209,South Head,991.181833579213,5.6913908064395216
4019,0,Woodhill Forest,NA,NA,NA,0,NA,102209,South Head,997.7275319682122,5.9411145455835666
6546,0,Lake Wairarapa,NA,NA,NA,0,NA,0,NA,977.6287675639825,5.463939995410761
4020,0,Whangamata,NA,NA,NA,100136,Whangamata,100136,Whangamata,989.2338510605788,5.813312259688776
4021,0,Glen Murray,NA,NA,NA,0,NA,102057,Onewhero,996.3687543239205,5.9728117626462405
4022,0,Tahawai,NA,NA,NA,0,NA,102674,Tahawai,972.1922239153125,4.88949089598184
4023,0,Atiamuri,NA,NA,NA,0,NA,102201,Atiamuri,965.7480430461165,4.872232597709274
4024,0,Te Akau,NA,NA,NA,0,NA,100144,Ngaruawahia,1041.649663121722,7.549531074240827
4025,0,Mourea,NA,NA,NA,100093,Rotorua,100093,Rotorua,1043.0935098852856,7.657990073292125
4026,0,Hamurana,NA,NA,NA,0,NA,102110,Hamurana,938.2338783861376,3.6294737132429367
4027,0,Ngongotaha,NA,NA,NA,100093,Rotorua,100093,Rotorua,1023.9574238359226,6.766821333855762
4028,0,Wharepuhunga,NA,NA,NA,0,NA,100107,Te Awamutu,994.0481335033203,6.298475546140568
4029,0,Wharepapa South,NA,NA,NA,0,NA,100107,Te Awamutu,1010.3398705405333,6.694906705564701
4030,0,Mangakino,NA,NA,NA,100052,Mangakino,100052,Mangakino,1169.0992377459652,9.128927351604826
4054,0,Awarua Plains,NA,NA,NA,0,NA,100038,Invercargill,993.9923690503446,5.999753840333695
4055,0,Beaumont,NA,NA,NA,0,NA,100180,Lawrence,965.3478056622979,4.995830176209621
4056,0,Benmore,NA,NA,NA,0,NA,100170,Otematata,941.9921061336938,3.999013266711725
4058,0,Totara Peak,NA,NA,NA,0,NA,100115,Twizel,957.7975821806293,4.8314516937173275
4059,0,Bluff,NA,NA,NA,100007,Bluff,100007,Bluff,1054.0048691958273,7.8905726632309
4106,0,Raglan,NA,NA,NA,100087,Raglan,100087,Raglan,995.1578997956558,5.839703244148006
4108,0,Summer Hill,NA,NA,NA,0,NA,100172,Kaitangata,979.0041458205312,6.000159454635817
4109,0,Te Houka,NA,NA,NA,0,NA,100005,Balclutha,952.4335727244285,3.9719373722251774
4110,0,Te Ohaki,NA,NA,NA,0,NA,100036,Huntly,1101.1313896202914,8.580642711388517
4111,0,Te Tii,NA,NA,NA,0,NA,100046,Kerikeri,1119.5647449332403,8.730726642864505
4112,0,Totara River,NA,NA,NA,0,NA,100220,Ross,987.9621747738178,5.809675680943532
4113,0,Tuakau,NA,NA,NA,100145,Tuakau,100145,Tuakau,1026.4229531213314,6.714679400444803
4114,0,Turua,NA,NA,NA,100156,Ngatea,200007,Turua,997.7245464330358,6.411074121628267
4115,0,Waitara,NA,NA,NA,100126,Waitara,100126,Waitara,1129.1955613765324,9.160117192987734
4116,0,Whangamarino,NA,NA,NA,0,NA,100159,Te Kauwhata,1015.3857157200569,7.075613534114208
4117,0,Whataroa,NA,NA,NA,0,NA,103270,Whataroa,1045.6295099686279,7.967259966054928
4120,0,Awhitu,NA,NA,NA,0,NA,102125,Awhitu,1021.4666263574345,7.20933255807099
4121,0,Lake Ohakuri,NA,NA,NA,0,NA,0,NA,940.1880856817742,3.7992601068566723
4123,0,Lake Taupo (Taupomoana),NA,NA,NA,0,NA,0,NA,976.7896649455203,4.790428528795764
4125,0,Kaiteriteri,NA,NA,NA,0,NA,100061,Motueka,979.9972895304953,5.706898430786387
4126,0,Puponga,NA,NA,NA,0,NA,102750,Collingwood,1015.9999999999999,6.999999999999999
4127,0,Rakopi,NA,NA,NA,0,NA,102750,Collingwood,1012.9999999999999,7
4128,0,Mangarakau,NA,NA,NA,0,NA,102750,Collingwood,1012.9999773044294,6.999999264985361
4130,0,Lake Onslow,NA,NA,NA,0,NA,0,NA,927.0020232055238,3.00011561174421
4131,0,Parnell,NA,NA,NA,100004,Auckland,100004,Auckland,939.0905040355515,3.5038671768283263
3314,0,Lake Lyttle,NA,NA,NA,0,NA,0,NA,984,5.999999999999999
4132,0,Abbey Rocks,NA,NA,NA,0,NA,0,NA,NA,NA
3514,0,Lake Rotomata,NA,NA,NA,0,NA,0,NA,1264,10
3576,0,Lake Tahuna,NA,NA,NA,0,NA,0,NA,943,4
5059,8634,Tokata Island,NA,NA,NA,0,NA,0,NA,NA,NA
4721,8176,Ngaio Island,NA,NA,NA,0,NA,0,NA,977,6
5060,8189,Tokatapu,Nga Motu / Sugar Loaf Islands,NA,NA,0,NA,0,NA,NA,NA
3810,0,Teal Tarn,NA,NA,NA,0,NA,0,NA,991,6.000000000000001
4539,0,Motuhina Island,NA,NA,NA,0,NA,0,NA,NA,NA
5061,0,Tokatarea Rock,NA,NA,NA,0,NA,0,NA,NA,NA
3684,0,Luna Lake,NA,NA,NA,0,NA,0,NA,974,5
4546,7970,Motukahakaha Island,Cavalli Islands,NA,NA,0,NA,0,NA,1175,10
3748,0,Raupo Pond,NA,NA,NA,0,NA,0,NA,918,2
4547,8634,Motukahakaha Island,NA,NA,NA,0,NA,0,NA,NA,NA
4580,0,Motukumara Rock,NA,NA,NA,0,NA,0,NA,NA,NA
4662,8428,Motuterahiki Island,NA,NA,NA,0,NA,0,NA,1031,8
4663,8088,Motutere Island,NA,NA,NA,0,NA,0,NA,NA,NA
5062,8189,Tokomapuna (Barrett Reef),Nga Motu / Sugar Loaf Islands,NA,NA,0,NA,0,NA,NA,NA
4664,7915,Motutere Island,NA,NA,NA,0,NA,0,NA,NA,NA
4323,0,Goat Island,NA,NA,NA,0,NA,0,NA,NA,NA
4665,8595,Motuti Island,NA,NA,NA,0,NA,0,NA,NA,NA
4722,8088,Ngamotu Island,NA,NA,NA,0,NA,0,NA,NA,NA
4723,8633,Ngarango Otainui Island,NA,NA,NA,0,NA,0,NA,NA,NA
4724,0,Ngataurua Rock,NA,NA,NA,0,NA,0,NA,NA,NA
4725,8101,Ngatokakairiri Island,NA,NA,NA,0,NA,0,NA,NA,NA
4726,8627,Ngawhiti Island,Tata Islands,NA,NA,0,NA,0,NA,973,5
4727,0,Ngoio Rock,Poor Knights Islands,NA,NA,0,NA,0,NA,NA,NA
4728,8633,Ninepin Rock,NA,NA,NA,0,NA,0,NA,962.0000000000001,5
4729,0,Ninepin Rock,Chetwode Islands,NA,NA,0,NA,200003,Marlborough Sounds,1035,8
5,0,Ahiaruhe,NA,NA,NA,0,NA,100011,Carterton,914.0000000000001,2
6,0,Ahikouka,NA,NA,NA,0,NA,100029,Greytown,876.8300503104729,1.1233409739028914
7,0,Ahititi,NA,NA,NA,0,NA,100994,Urenui,1040.736763947619,7.987821838500655
73,0,Avonhead,NA,NA,NA,100012,Christchurch,100012,Christchurch,944.8453694603091,3.840987654768077
74,0,Avonside,NA,NA,NA,100012,Christchurch,100012,Christchurch,1109.6256856487173,8.116400670595736
75,0,Awahuri,NA,NA,NA,0,NA,100077,Palmerston North,989.2848611028841,5.934739609803823
76,0,Awaiti,NA,NA,NA,0,NA,100074,Paeroa,1002.8580183268691,6.285017777996367
78,0,Awakino,NA,NA,NA,0,NA,101958,Mokau,1005.2475492728207,6.589110662344336
79,0,Awakino Point,NA,NA,NA,0,NA,100017,Dargaville,981.1724060231177,6.0300553688836684
80,0,Awamangu,NA,NA,NA,0,NA,100005,Balclutha,946.0073850220112,4.001270953627676
82,0,Awamoko,NA,NA,NA,0,NA,100067,Oamaru,945.9476544135313,3.9954209924417543
84,0,Awaroa,NA,NA,NA,0,NA,100101,Takaka,985,6
3774,0,Slipper Lake,NA,NA,NA,0,NA,0,NA,1007.511066187948,6.9172814548860115
4740,0,Ohaureko Island,NA,NA,NA,0,NA,0,NA,1208,10
3344,0,Lake Matheson,NA,NA,NA,0,NA,0,NA,984,6
7038,8129,Lady Bay,Long Sound,NA,NA,0,NA,0,NA,NA,NA
7225,8603,Okahu Bay,NA,NA,Queen Charlotte Sound (Totaranui),0,NA,0,NA,955.9999999999999,5
4608,8341,Motuopuhi Island (Rat Island),NA,NA,NA,0,NA,100104,Tauranga,942,4
7513,8960,Smiths Bay,NA,NA,Cook Strait,0,NA,0,NA,894.9999999999999,1
3455,0,Lake Pokorua,NA,NA,NA,0,NA,0,NA,970,5
3456,0,Lake Porm,NA,NA,NA,0,NA,0,NA,1008,7
7519,8401,Soldiers Bay,Waitemata Harbour,NA,Hauraki Gulf,0,NA,0,NA,916.2184098666702,2.454465425690071
7520,6535,South Arm,NA,NA,Lake Manapouri,0,NA,0,NA,NA,NA
7521,0,South Bay,NA,NA,NA,0,NA,0,NA,982.1794818463535,6.006410065941196
3389,0,Lake Ngahewa,NA,NA,NA,0,NA,0,NA,986.0000000000001,6
3457,0,Lake Poroa,NA,NA,NA,100098,Taihape,100098,Taihape,966,4.999999999999999
3458,0,Lake Poteriteri,NA,NA,NA,0,NA,0,NA,NA,NA
3351,0,Lake Mcgregor,NA,NA,NA,0,NA,0,NA,929,3
7924,8448,Bakers Bay,Endeavour Inlet,NA,Queen Charlotte Sound (Totaranui),0,NA,0,NA,955.9999999999999,5
3390,0,Lake Ngakapua,NA,NA,NA,0,NA,0,NA,1073,9
3392,0,Lake Ngakaru,NA,NA,NA,0,NA,0,NA,1095,9
7228,0,Okaituna Bay,NA,NA,NA,0,NA,0,NA,1108,9
7234,8620,Okoromai Bay,NA,NA,Hauraki Gulf,0,NA,0,NA,930.0054806112532,2.9092390950927256
7236,0,Okura Bay,NA,NA,NA,0,NA,0,NA,1255,9.999999999999998
3577,0,Lake Taikehu,NA,NA,NA,0,NA,0,NA,975.9999999999999,6
3578,0,Lake Tairutu,NA,NA,NA,0,NA,0,NA,1264,10
3579,0,Lake Tamaharau,NA,NA,NA,0,NA,0,NA,1161,10
7286,7478,Oruaea Bay,Sandy Bay,NA,NA,0,NA,0,NA,NA,NA
4741,8630,Ohauroro Island (Peach Island),NA,NA,NA,0,NA,0,NA,1192.5938375025644,9.825919067825586
4747,0,Oke Rock,NA,NA,NA,0,NA,200003,Marlborough Sounds,NA,NA
6787,6537,East Cove,NA,NA,Lake Te Anau,0,NA,0,NA,NA,NA
4768,0,Otawhanga Island,NA,NA,NA,0,NA,0,NA,NA,NA
4770,0,Otumutu Island,NA,NA,NA,0,NA,0,NA,928.1008829908919,3.0056046106051135
1,0,Acton,NA,NA,NA,0,NA,100239,Acton,959.6857763696398,4.975708277538718
2,0,Adair,NA,NA,NA,0,NA,100112,Timaru,893.3267427860419,1.0171969887390502
3,0,Addington,NA,NA,NA,100012,Christchurch,100012,Christchurch,1046.3226353257162,7.514819317421623
4,0,Ahaura,NA,NA,NA,0,NA,103211,Ahaura,986.116810441704,6.082066669744869
8,0,Airedale,NA,NA,NA,0,NA,100067,Oamaru,939.7213534024132,3.653631978599849
9,0,Aka Aka,NA,NA,NA,0,NA,100127,Waiuku,956.3721893744902,4.487783399169081
10,0,Akaroa,NA,NA,NA,100148,Akaroa,100148,Akaroa,951.7823727383275,4.285098501267983
11,0,Akatarawa,NA,NA,NA,100116,Upper Hutt,100116,Upper Hutt,927.1876781176715,2.9125058629866905
12,0,Akatarawa Valley,NA,NA,NA,100116,Upper Hutt,100116,Upper Hutt,911.9726927454786,2.3331579988203623
13,0,Akatore,NA,NA,NA,0,NA,100058,Milton,1002.0035163816907,6.177074584753353
15,0,Albury,NA,NA,NA,0,NA,103242,Albury,957.4812441877683,4.312069988947405
16,0,Alford Forest,NA,NA,NA,0,NA,102995,Mount Somers,948.2841654318422,3.8561880559261423
229,0,Clareville,NA,NA,NA,100011,Carterton,100011,Carterton,936.6750138301445,3.7114465160386216
17,0,Alfredton,NA,NA,NA,0,NA,100186,Eketahuna,935.0401728418744,3.514137787551876
231,0,Clarks Junction,NA,NA,NA,0,NA,100187,Outram,913.2159977767234,2.0169136495414506
18,0,Alfriston,NA,NA,NA,100004,Auckland,100004,Auckland,959.2211862656511,4.392103895698957
19,0,Alicetown,NA,NA,NA,100050,Lower Hutt,100050,Lower Hutt,961.3821670628674,4.695616785465449
20,0,Allanton,NA,NA,NA,0,NA,104031,Mosgiel,921.1826798040196,2.7318313722247582
22,0,Allenton,NA,NA,NA,100003,Ashburton,100003,Ashburton,957.2156039503517,4.360679046253052
232,0,Clarkville,NA,NA,NA,0,NA,100143,Kaiapoi,919.9591182716625,2.6254022082317663
233,0,Claudelands,NA,NA,NA,100030,Hamilton,100030,Hamilton,1045.4903693113083,7.418138149676241
235,0,Clendon Park,NA,NA,NA,100004,Auckland,100004,Auckland,1200.9640106418442,9.660213699225983
236,0,Clifden,NA,NA,NA,0,NA,100188,Tuatapere,949.996267831548,4.193342476626564
7288,0,Otamure Bay,NA,NA,NA,0,NA,0,NA,998,6
23,0,Alma,NA,NA,NA,0,NA,100067,Oamaru,931.6030957563704,3.1810718607121844
24,0,Alton,NA,NA,NA,0,NA,100079,Patea,986.4291545357312,5.865563368697973
26,0,Anakoha,NA,NA,NA,0,NA,200003,Marlborough Sounds,1035,8
28,0,Aniseed Valley,NA,NA,NA,0,NA,103822,Richmond,929.541962533279,2.905756199625936
29,0,Annesbrook,NA,NA,NA,100064,Nelson,100064,Nelson,976.9501297491587,5.40650267711601
30,0,Aokautere,NA,NA,NA,0,NA,100242,Aokautere,893.003094990058,1.7771703403129777
31,0,Aorangi,NA,NA,NA,0,NA,100022,Feilding,940.4020876185624,3.4975791880094476
32,0,Aotuhia,NA,NA,NA,0,NA,100097,Stratford,1069.6842956408477,8.635482463042475
33,0,Aparima,NA,NA,NA,0,NA,100167,Otautau,981.736258028284,5.877502897238201
34,0,Apiti,NA,NA,NA,0,NA,100246,Apiti,1011.5374837904923,6.8286587470756714
472,0,Grenada North,NA,NA,NA,100132,Wellington,100132,Wellington,987.9194104042648,5.646512666678585
35,0,Appleby,NA,NA,NA,100038,Invercargill,100038,Invercargill,1153.6482421833537,9.511558838988366
36,0,Appleby,NA,NA,NA,103822,Richmond,103822,Richmond,959.6547749911607,4.413213354089908
37,0,Arahura Valley,NA,NA,NA,0,NA,100035,Hokitika,935.2722428075162,3.373846819701478
39,0,Aranui,NA,NA,NA,100012,Christchurch,100012,Christchurch,1162.6456363445468,9.377409312109112
40,0,Arapohue,NA,NA,NA,0,NA,100017,Dargaville,1029.5867338096805,7.029397991313704
41,0,Ararimu,NA,NA,NA,0,NA,104035,Drury,903.634545056931,2.162297775858047
42,0,Ararua,NA,NA,NA,0,NA,101171,Matakohe,1005.7288328928379,6.2627587539551035
43,0,Aratapu,NA,NA,NA,0,NA,100017,Dargaville,1074.3259681828804,8.306976421747015
474,0,Greta Valley,NA,NA,NA,0,NA,103569,Greta Valley,974.5473123865783,5.4074283571557045
44,0,Ardgowan,NA,NA,NA,100067,Oamaru,100067,Oamaru,923.2091122654524,3.045074631599297
45,0,Ardlussa,NA,NA,NA,0,NA,103679,Riversdale,930.0052574064621,3.023509729163875
